T_K,P_atm,mu_Pa_s,kappa_W_mK,kappa_H_W_mK,kappa_e_W_mK,kappa_int_W_mK,kappa_reac_W_mK,sigma_S_m,nu_e_1_s,Astar_e,Bstar_e,Cstar_e,cp_frozen_J_kgK,cp_reac_J_kgK,kappa_reac_grad_mass_W_mK,kappa_reac_grad_mole_W_mK,kappa_reac_cp_W_mK
5500.0,1.0,0.00016707760116556626,0.13208391264537148,0.13040332932331866,0.0014743189084785724,1.3745631257823264e-08,0.00020625066794300963,19.180359587021638,10511652659.477312,1.0028660767753168,1.0038732319549968,0.9770892086318638,520.3332597295798,0.7531235839172723,1.844457573090232e-05,1.8444946951199493e-05,0.0001878060922121073
5700.0,1.0,0.00017126002702642392,0.13666336096168213,0.13366769411467969,0.0026286143246758136,2.9232016038285368e-08,0.0003670232903105919,33.225965320928,10990282873.5455,1.004672405140862,1.0063323097634989,0.9639123975930428,520.3357950958391,1.3140326832825622,3.114079351570244e-05,3.1142103201654614e-05,0.0003358824967948894
5900.0,1.0,0.00017540426805421358,0.14197363997678497,0.1369022556923097,0.004443820838285604,6.012780689914926e-08,0.0006275033183827685,54.7915581684843,11597833460.407923,1.0072562789614201,1.0098631197281556,0.9456792322573062,520.3401635550728,2.207990751337775,4.9457047324745405e-05,4.94612644415211e-05,0.0005780462710580231
6100.0,1.0,0.00017951190398825758,0.14827857462892136,0.14010824690390708,0.007135546157606877,1.1987001663039422e-07,0.0010346616973907884,86.14954742191993,12381923010.947586,1.0107527474957623,1.0146940566964602,0.9217472738290171,520.3474270805602,3.5860590964030052,7.38552851374839e-05,7.386785362045297e-05,0.0009608064122533045
6300.0,1.0,0.000183584298788234,0.15583839890402124,0.14328673202749428,0.010900159216632153,2.3201998121434454e-07,0.0016512756399135603,129.3428674227942,13399259873.138044,1.0152282796245977,1.0209083674974375,0.8919910235438478,520.3591239408729,5.647428190677942,0.00010384408119338894,0.00010387905061216642,0.0015474315587201714
6500.0,1.0,0.00018762258975458534,0.16486866753898544,0.14643859808954557,0.01586991251095245,4.36706287971247e-07,0.0025597202321994343,185.7465828851613,14716964919.360224,1.0206472916624643,1.0284675187249734,0.8569583464174378,520.3774249252235,8.647998905578788,0.00013798896225986418,0.00013808031973957922,0.00242173126993957
6700.0,1.0,0.00019162765781204348,0.17553128093692366,0.1495645312491443,0.022099539044477246,8.003978708419703e-07,0.0038664102454312854,255.69468000004633,16413937772.125193,1.026867310675383,1.0372602660223154,0.8178732693642069,520.4053233726161,12.908893040737553,0.00017431929268094923,0.0001745444105244351,0.003692090952750336
6900.0,1.0,0.00019560006844734505,0.1879331163550778,0.15266496977725674,0.029560088520223248,1.4303055897323067e-06,0.005706627752008089,338.3667288277487,18579506525.665165,1.0336486893596986,1.0470227808304704,0.776478524976644,520.4468629295959,18.824599664807465,0.00021096658345553897,0.0002114919211098002,0.00549566116855255
7100.0,1.0,0.00019953996702560617,0.20209375036112215,0.15574002037089202,0.0381019123075191,2.4950157550347897e-06,0.008249322666955996,432.0449519147855,21309315698.646328,1.0406890231068076,1.0572532997255686,0.73471992017649,520.5074071041025,26.87048011140007,0.0002467335395067764,0.0002478990325858199,0.008002589127449219
7300.0,1.0,0.00020344690963014796,0.21804433592737713,0.15878932204327645,0.04754937098228999,4.253261774478741e-06,0.011701389640036187,534.4384647254658,24709518090.42808,1.047696114129041,1.067530660164423,0.6943745285262463,520.5939547896231,37.6093845521882,0.00028122089341750696,0.0002836883518252136,0.01142016874661868
7500.0,1.0,0.00020731960095185796,0.23585363199213685,0.16181183340512226,0.05772304930976412,7.093003981030845e-06,0.016311656273269453,643.1257120703946,28895326178.97461,1.0544257168818565,1.0774938180802844,0.6568127902527225,520.7155059142356,51.697172784307895,0.0003148842852366735,0.00031988647595639194,0.01599677198803278
7700.0,1.0,0.00021115551317444554,0.25577648660434443,0.1648055197412235,0.06858502648980871,1.1583154783387619e-05,0.022374357218528818,755.7209494095199,33998260933.090473,1.0607523485893275,1.0870365353684246,0.6229297751501909,520.8834810734471,69.88697682176132,0.0003489535543353978,0.0003586937484836776,0.02202540366419342
7900.0,1.0,0.00021495033914899547,0.2780310267066535,0.16776689777071865,0.08001315297252284,1.854030568394569e-05,0.030232435657728037,870.2746658568049,40156737221.60322,1.0665592540068707,1.0959433891983534,0.5931107847609473,521.1121983994576,93.03208868596846,0.00038575056102902047,0.00040401409499598006,0.029846685096699018
8100.0,1.0,0.0002186972584086476,0.30298881592933624,0.17069041317306408,0.09198946405479175,2.911258403622495e-05,0.04027982611744424,985.0570840081245,47529346668.98985,1.0717884774925177,1.1041887147513618,0.5673865524837995,521.4194098181096,122.08739921052313,0.0004288119479166352,0.0004618578463549327,0.039851014169527604
8300.0,1.0,0.00022238598639738567,0.3309980045838243,0.1735676159817651,0.10442251954919578,4.4882171216341284e-05,0.052962986881647064,1098.5547837827362,56296295429.67883,1.0764423785472075,1.1116824495417439,0.5454955769047832,521.8268971465227,158.10934860302586,0.0004834294969724123,0.0005412219292519951,0.05247955738467465
8500.0,1.0,0.00022600159447002811,0.3624856741738588,0.17638610892675038,0.11725084894205985,6.798689412406503e-05,0.06878072941092449,1209.1128470333758,66679812481.38608,1.0805543118954046,1.1184100476828032,0.5270407307837177,522.3611260990548,202.2543728289329,0.0005571312797687232,0.0006549388198521289,0.06822359813115576
8700.0,1.0,0.00022952310179512024,0.39823986374671605,0.17912825148418576,0.13072864142420107,0.0001012594425330845,0.08828171139579616,1314.4532361233437,78981834011.87422,1.0841678141943478,1.1245636621795951,0.5116657109382685,523.0539530678892,255.7758372483163,0.0006601240383671981,0.0008204480715902708,0.08762158735742896
8900.0,1.0,0.0002329219443984763,0.4386404946664015,0.18176968809888555,0.14466312428412237,0.00014837996114501505,0.11205930232224852,1411.845503065245,93601040038.23627,1.0873438831986915,1.1300892653035945,0.49886830296757334,523.9433754368481,320.0194354782085,0.0008062438791335176,0.0010609282319777391,0.111253058443115
9100.0,1.0,0.00023616032072558136,0.4842704922185739,0.18427768621595064,0.15903757692678785,0.00021403368211142035,0.1407411953937239,1496.9296856600477,111159241217.19373,1.0901387527705981,1.1350436339896643,0.48823427390682467,525.0743110951586,396.4169914982058,0.0010128911350875565,0.0014051315750703958,0.13972830425863633
9300.0,1.0,0.00023918962363389984,0.5357503025732937,0.1866094559519284,0.1738632160429426,0.0003040598614164009,0.17497357071700625,1562.7477969317117,132705741106.94217,1.0926040123029916,1.1394942422722885,0.4794037548303857,526.4993866522996,486.47852984168435,0.0013010088381922268,0.001886838820561942,0.17367256187881402
9500.0,1.0,0.00024194912714423076,0.5936871006953208,0.18871061332720404,0.18915313359245595,0.00042557143739989644,0.215397782338261,1597.556413007484,160231458775.92627,1.0947856750494787,1.1435029771905536,0.47206741346336445,528.2797065504858,591.7823644096886,0.0016944591617337726,0.0025431987589908042,0.21370332317652724
9700.0,1.0,0.00024436472245775525,0.6589931168895948,0.1905136429777664,0.20527493589002865,0.0005870159062802531,0.26261752211551953,1578.910191847761,198281288982.166,1.0965661965764126,1.1473217720978466,0.46608270199254914,530.4855667821565,713.9627919581961,0.0022185377841334977,0.003411709575813154,0.26039898433138603
9900.0,1.0,0.0002463498581009479,0.7318266881562864,0.1919383628096188,0.22193135573933226,0.000798144477420368,0.31715882512991495,1462.6648607843274,259496959143.42847,1.0981345793478505,1.1508025820997978,0.46112092319291365,533.1970671882533,854.6947518118069,0.0028992268784768555,0.004527574876110383,0.31425959825143807
10100.0,1.0,0.0002478057874332217,0.8124950495193399,0.19289197118810228,0.23911588937847256,0.0010698414746840483,0.37941734747808115,1139.3267702173225,400535781458.48444,1.099527740920568,1.1539771921353066,0.4569953780293962,536.5045653850716,1015.6745190800759,0.003760595274354347,0.005919142925453963,0.3756567522037268
10300.0,1.0,0.00024862405996806445,0.9011194547946819,0.19327142259472366,0.25683532389047253,0.0014137723446286524,0.449598935964857,249.835641413598,2178585803776.4954,1.1007706451626234,1.1568803975030928,0.4535568241468402,540.5089032946503,1198.5951264798805,0.004823433571777018,0.00760480693232413,0.44477550239308
10500.0,1.0,0.0002486903555679596,1.1160345514936352,0.1929675255853129,0.3935711320587147,0.0018418080604743058,0.5276540857891333,0.0,0.0,1.1018840923942144,1.1595417529823502,0.45068282889663186,545.3213242486411,1405.1147560842044,0.006104103245301078,0.009590622922411687,0.5215499825438322
10700.0,1.0,0.00024788986605056687,1.208586794107835,0.19187106785206073,0.4011394845050395,0.002365200119336232,0.6132110416313986,29113.758139941972,25996293806.736256,1.1028853763151958,1.1619862442061144,0.4482730091315744,551.0629850787194,1636.815812052303,0.007613948498420711,0.011869131371151491,0.6055970931329779
10900.0,1.0,0.0002461141084551345,1.3283224642781228,0.18988087341457716,0.42993422698626427,0.002993507872066745,0.7055138560052147,8173.738774884001,108006648095.99928,1.1037888604706754,1.164234920916782,0.44624500443436943,557.8639541732163,1895.1517995351023,0.00935923581159458,0.014419343274648413,0.6961546201936201
11100.0,1.0,0.00024326880372051035,1.4584636320149962,0.18691328579214733,0.46444373063303557,0.0037333205031228147,0.8033732950866904,6358.940036625318,160811867147.1065,1.1046064708367036,1.166305467227347,0.4445311356364495,565.8615742909626,2181.3785403818456,0.011341432429549417,0.017207599390100612,0.792031862657141
11300.0,1.0,0.00023928220107863899,1.5944906237185439,0.18291212046225278,0.5018522460391237,0.004586866130171826,0.9051393910869957,5792.1995512187705,203112354930.58044,1.1053481098205777,1.1682127014447035,0.4430756664300512,575.1980597358365,2496.4657403104443,0.013557574282671785,0.020188926502587475,0.8915818168043239
11500.0,1.0,0.0002341130070425412,1.7333304810439347,0.17785773970016958,0.5412179329762173,0.005550652329401826,1.008704156038146,5584.6626094004005,240751449031.5798,1.106022000759958,1.1699690074354554,0.4418325773417663,586.0171938620837,2840.9846315349682,0.016000491783970863,0.023308572853233792,0.9927036642541751
11700.0,1.0,0.0002277569493249296,1.8720395972849064,0.17177371714157388,0.5821104273778818,0.006614324142546713,1.111541128622904,5529.798669963013,276060453300.8152,1.106634973097528,1.1715847041841672,0.4407637655316257,598.459998692875,3214.9675779752106,0.018658729013662573,0.02650354304124494,1.0928823996092414
11900.0,1.0,0.00022025102698209638,2.0075614496556264,0.1647297041236248,0.6242868097109834,0.007759943849487177,1.210784991971531,5553.949331049513,310073025405.3717,1.1071926981213636,1.173068362142072,0.4398375935973235,612.6592687919323,3617.7364791912064,0.021516074221595734,0.029704100988530345,1.1892689177499354
12100.0,1.0,0.00021167469972478811,2.1367373113256094,0.1568396283475625,0.6675858998640265,0.008961880416098642,1.3033499026979218,5624.1644564823955,343241322498.209,1.1076998842470087,1.1744270754195674,0.439027721923326,628.7329030692036,4047.6989916656294,0.024550695776802835,0.032835321299145445,1.278799206921119
12300.0,1.0,0.00020214763893352917,2.256408889936535,0.14825516225538546,0.7118860333439764,0.010187441304907298,1.3860802530322658,5723.397582633598,375718036924.7813,1.1081604396838352,1.1756666985522397,0.43831217017100516,646.7760393021927,4502.115548859814,0.02773394197563716,0.035818826864226036,1.3583463110566287
12500.0,1.0,0.00019182243186178626,2.363934593975581,0.1391535766830396,0.7574721949806762,0.011398189183890921,1.4559106331279743,5841.904011888054,407481893031.91266,1.1085241700549497,1.1768298927915355,0.4376966972729181,666.8521052373794,4976.846477801946,0.031028850479116493,0.03857479202981661,1.4248817826488578
12700.0,1.0,0.0001808770984257936,2.457216339882977,0.1297258951839483,0.8048901353013832,0.012552057875886143,1.5100482515217597,5973.628018404784,438406813846.1152,1.1087213371653666,1.1779717270517849,0.4371990674208466,688.9830548576313,5466.097610650454,0.034388735810390404,0.04102449532215327,1.4756595157113692
12900.0,1.0,0.00016951305403142104,2.5330431967111653,0.12017163972130764,0.8530462658521285,0.013606637191019245,1.54621865394671,6114.435328808894,468309656089.1941,1.1088997461860592,1.1789924110382501,0.4367407834958446,713.1392621958174,5962.1946587778475,0.03775622806721874,0.043093575101871895,1.5084624258794912
13100.0,1.0,0.00015793250682534,2.5897627587709886,0.11067495763454659,0.9018292032848144,0.014521488016133262,1.562737109835494,6261.506255617637,496959448797.0592,1.109061445954795,1.1798947265530118,0.436310872987236,739.2297916766868,6455.430338397398,0.04106204120944326,0.04471500044579696,1.5216750686260507
13300.0,1.0,0.00014633253040538852,2.626453813929825,0.10139964674326161,0.9511259640562156,0.015261349686015767,1.5586668534443322,6412.742711424172,524106588691.4969,1.109208154651551,1.1806811417343075,0.4359002200434082,767.0940320024358,6934.041453534412,0.04422531339724453,0.045832933012333356,1.5144415400470876
13500.0,1.0,0.0001348961267943134,2.643011712624612,0.09248293895087392,1.0008219501904725,0.015798804748080954,1.5339080187351848,6566.517829656294,549498911856.7776,1.1093413171425268,1.1813539781780242,0.43550131536501857,796.4959267131021,7384.381629632939,0.04715506260300057,0.04640642503518475,1.4867529561321842
13700.0,1.0,0.00012378531936995727,2.640189278724095,0.08403253657161165,1.0508018001675155,0.016116341696551656,1.489238600288416,6721.528516680896,572896029695.0576,1.1094621540712604,1.1819155747515744,0.4351080553533596,827.1221899520104,7791.353136214674,0.04975332224296586,0.046412771888296324,1.4394852780454501
13900.0,1.0,0.000113136536737656,2.6195847193402466,0.07612644851481504,1.1009509700343845,0.016207594270466523,1.4262997065205807,6876.707491021792,594082275479.4722,1.1095717042995987,1.182368444816697,0.43471557846099174,858.5858715492595,8139.141547677673,0.051920174099958014,0.04585009250492378,1.3743795324206227
14100.0,1.0,0.00010305824156107824,2.5835695838127224,0.06881492286952222,1.151157908457088,0.016077621529146133,1.347519130956966,7031.171054147692,612878095224.3718,1.1096708618106015,1.182715421159798,0.4343201282076904,890.4363395026191,8412.255040348837,0.053560605551490954,0.04473869950085976,1.293958525405475
14300.0,1.0,9.363053785875588e-05,2.535153837848868,0.06212372039561861,1.2013166544188953,0.015742196121618927,1.255971266912735,7184.188677465531,629149429275.0992,1.109760407755487,1.1829597808876824,0.43391893370556556,922.1761195046541,8596.806714431066,0.054592704912817605,0.04312088850180754,1.2013785619999173
14500.0,1.0,8.490636813061704e-05,2.477792357007548,0.056058059492855604,1.2513296377994885,0.015226181081835153,1.155178478633369,7335.16563690784,642814520254.644,1.1098410379729653,1.1831053414013482,0.433510100018055,953.2840850894859,8681.903516729077,0.05495624569919329,0.0410589346291335,1.1002222329341758
14700.0,1.0,7.691387498892286e-05,2.4151470263186026,0.0506067182927447,1.301110420086471,0.01456118636068789,1.0488687015786993,7483.632787230679,653847633272.5997,1.1099133860577297,1.183156518835378,0.4330925024313189,983.2433555180817,8660.939367153844,0.05462033176987646,0.03863132297484006,0.9942483698088229
14900.0,1.0,6.965952477765536e-05,2.3508288544473634,0.045745947345291235,1.3505860930219027,0.013782788270778711,0.9407140258093909,7629.2393374466665,662279370225.9865,1.1099780419323877,1.1831183423931257,0.43266568079834017,1011.5711759950518,8532.55902322307,0.05358864268250399,0.03592752048611856,0.8871253831268869
15100.0,1.0,6.313164531312461e-05,2.2881515757378406,0.04144299189591608,1.3996990709851325,0.01292764857158243,0.8340818642852097,7771.745771773796,668193567232.217,1.1100355658976422,1.1829964217923992,0.43222973242219276,1037.8473362788227,8301.084809636917,0.05190105545511366,0.033041856055055996,0.782180808830096
15300.0,1.0,5.730409468519567e-05,2.2299288653787697,0.03765913104815811,1.4484080736078517,0.012030869444711245,0.7318307912780485,7911.015138712974,671721123340.0063,1.1100864982875773,1.1827968700454325,0.43178520421686184,1061.7375998377386,7976.285799052553,0.04963103506149771,0.030067243610602135,0.6821997562165508
15500.0,1.0,5.21398403714278e-05,2.1783402127352725,0.03435221176201757,1.49668819197064,0.011123862109334267,0.6361759468932805,8047.0018915908895,673031443251.6318,1.1101313650982139,1.1825261890729226,0.4313329867729298,1083.0092774237612,7572.499735674569,0.046879040280219046,0.02708950761196763,0.5892969066130614
15700.0,1.0,4.7594283213026814e-05,2.1348772634138182,0.03147869614586197,1.5445300470611125,0.010232902253037657,0.548635617953806,8179.738283050817,672322412704.6532,1.1101706802221716,1.1821911300434003,0.43087421413612653,1101.5373643350636,7107.2534823357655,0.04376302824476192,0.0241829400796814,0.504872589709044
15900.0,1.0,4.361820951711356e-05,2.100367038574598,0.028995260801272904,1.5919381591845647,0.009378420313920334,0.47005519827484005,8309.318927059654,669809912901.4865,1.1102049451389198,1.181798542854351,0.430410173396643,1117.3012402149993,6599.62504852396,0.04040769364661795,0.021407469404293715,0.4296475046282221
16100.0,1.0,4.016029854627416e-05,2.0750555122346714,0.026859995858171507,1.6389287294680905,0.008574959229403434,0.4006918276790058,8435.884492347768,665717810118.8345,1.110234647023801,1.1813552293434553,0.4299422276166337,1130.3733875441308,6068.620698043282,0.036934187384204516,0.01880752426023731,0.3637576402948013
16300.0,1.0,3.716915281322792e-05,2.0587278685059855,0.02503325476833531,1.6855270757669905,0.007831650864358443,0.34033588710630136,8559.605575599158,660269158710.6453,1.110260256227438,1.1808678127819534,0.4294717544237648,1140.9025744119008,5531.8016653587765,0.03345173571497439,0.01641240856723311,0.30688415139132696
16500.0,1.0,3.4594854100643815e-05,2.0508411901269445,0.023478206978875114,1.7317649632556122,0.007153025905846412,0.288444993986611,8680.667668857903,653679086910.7659,1.1102822239534504,1.1803426326298565,0.42900010111635295,1149.0943084922478,5004.30834441315,0.030051983464809032,0.014237822488767968,0.25839301052180197
16700.0,1.0,3.239007711494378e-05,2.050649890101961,0.02216114526421477,1.7776780333246134,0.006539977210921806,0.244270734302211,8799.25786612371,646149557667.3932,1.1103009807655242,1.1797856693478566,0.42852855570658377,1155.1911488772662,4498.328786685457,0.026806232378161123,0.01228809124349604,0.21746450192404987
16900.0,1.0,3.0509419491349442e-05,2.0587738339730106,0.02105048491020013,1.8247757811784049,0.005990456695398926,0.20695711118900637,8916.194219861649,637820133884.8755,1.1102421825870843,1.1792547393782673,0.4280934486110802,1159.45485176071,4022.9727970782906,0.023765223624306418,0.010558673985108631,0.18319188756469995
17100.0,1.0,2.8912803222035342e-05,2.074296309998296,0.020119132304449967,1.8730336578353268,0.005500967111721038,0.1756425527467979,9031.660480699244,628859750471.1047,1.1101160995453467,1.1787480643947141,0.4276913100575192,1162.1515618656292,3584.459548940891,0.020960801111165776,0.00903867261099043,0.15468175163563214
17300.0,1.0,2.7564929137697478e-05,2.095239532543834,0.01934377666109945,1.9213216207794148,0.005067120309822278,0.14950701479349782,9145.299828796311,619453529372.351,1.109984570667907,1.1782274278820126,0.4272943330401356,1163.540542121557,3186.507604667908,0.018408721779460516,0.007713036044856449,0.1310982930140373
17500.0,1.0,2.6433160758583307e-05,2.120845152348303,0.018703031120190002,1.9696633444636467,0.004683805782753401,0.12779497098171289,9257.211695656442,609732386141.9193,1.1098486756354073,1.1776966895395302,0.42690317769675,1163.8663781718399,2830.8236742936024,0.016111960143196064,0.006564382639886008,0.11168301083851681
17700.0,1.0,2.548848235531774e-05,2.1504423362978953,0.018178090331635744,2.0180782558281156,0.0043458333823610295,0.10984015675578293,9367.458806442102,599810112286.9968,1.1097093970477443,1.1771594297138213,0.4265185064400587,1163.3542404332443,2517.6088185812287,0.014063995636379972,0.005574434715866368,0.09577616111940296
17900.0,1.0,2.470522677676722e-05,2.1834520975704583,0.01775245223786638,2.0665808202657243,0.004048210781574507,0.09507061428529297,9476.063888057464,589784986407.8596,1.1095676340531437,1.1766189954058353,0.4261410008513912,1162.2076160424435,2246.027708650301,0.012251772659757824,0.004725051851401202,0.08281884162553514
18100.0,1.0,2.40607541643021e-05,2.2193839396320865,0.017411636170464477,2.1151799649272136,0.003786313533933331,0.08300602500047513,9583.006919424997,579741599389.9028,1.109424217763106,1.1760785506717222,0.4257713792531513,1160.607889920451,2014.6110431601699,0.010658172692766109,0.003998927949287919,0.07234785230770903
18300.0,1.0,2.3535109830544427e-05,2.2578281302023404,0.01714290880771035,2.163878598302813,0.0035559744481135215,0.07325064864370343,9688.222697872796,569752736456.7833,1.1092799276741687,1.1755411283815478,0.42541041406616653,1158.715206841462,1821.5799702827735,0.009263955112770693,0.003380018442414316,0.06398669353093273
18500.0,1.0,2.3110681459958674e-05,2.2984459326705236,0.016935025561447638,2.21267319318183,0.003353515672944625,0.06548419825430096,9791.598586898006,559881206766.2942,1.1091355084788632,1.1750096808240096,0.425058948190358,1156.6701412953487,1665.0937271229498,0.008049197166966884,0.002853763373635064,0.057435001087334084
18700.0,1.0,2.2771869292888384e-05,2.340959288512418,0.016777991990302263,2.2615534106159134,0.0031757423607929303,0.059452143545409765,9892.97240725797,550181549629.3483,1.108991686766858,1.174487127024013,0.4247179096920889,1154.59580818843,1543.4285696555125,0.006994302275103786,0.00240716443375669,0.05245784127030598
18900.0,1.0,2.2504777828258566e-05,2.3851408105277323,0.016662847449864664,2.310501754336461,0.00301991216176281,0.05495629657964372,9992.130532004943,540701575027.5054,1.1088491871809858,1.173976394852131,0.42438832404809995,1152.6001467271076,1455.0988673144093,0.006080659673581825,0.0020287634978010715,0.04887563690606189
19100.0,1.0,2.2296935802439548e-05,2.4308045101877878,0.016581474072681558,2.3594932576531042,0.0028836909849962724,0.05184608747700581,10088.806345701034,531483715901.0539,1.1087087476114872,1.173480456054425,0.42407132309487405,1150.7781931598322,1398.9314144737994,0.005291036819486023,0.0017085593649883188,0.04655505065751978
19300.0,1.0,2.2137045412096675e-05,2.4777973819453916,0.01652642879873213,2.4084952177259558,0.0027651016998818437,0.050010633720821276,10182.679326480207,522566182353.4602,1.1085711329511638,1.1730023522645079,0.42376814969704846,1149.214222754751,1374.1027279316927,0.00460977627438874,0.001437889672942353,0.04540085744643254
19500.0,1.0,2.2014764816328036e-05,2.525991813466152,0.016490801673665404,2.4574670052770897,0.00266247059089491,0.04937153592450184,10273.37510644559,513983915104.5815,1.1084371468710974,1.1725452098981666,0.42348015698185004,1147.9836886769301,1380.1471799311273,0.004022855957185212,0.0012092969199991954,0.045348679967316625
19700.0,1.0,2.1920524537168268e-05,2.575278692565294,0.01646810000168718,2.5063599906466645,0.002574374211012004,0.04987622770593038,10360.466953930496,505769338975.2679,1.1083076409481072,1.1721122416709202,0.4232088008483877,1147.1549177204326,1416.9417895290374,0.0035178586535268364,0.0010163912551283127,0.04635836905240354
19900.0,1.0,2.1845379300764393e-05,2.625561056866507,0.01645215959741231,2.55511763917912,0.0024995882570841978,0.05149166983289061,10443.479193165082,497952918241.59045,1.108183520355427,1.171706732380095,0.42295562437443374,1146.7905437375846,1484.6716718040723,0.003083885045338451,0.0008537180270032888,0.04840778478755216
20100.0,1.0,2.1780896784725176e-05,2.676748144381369,0.016437084459952563,2.603675839098081,0.0024370393564434544,0.05419818146689186,10521.893118914475,490563515619.0443,1.108065745218414,1.1713320066634563,0.4227222327691621,1146.9486719746747,1583.778691639784,0.0027114348811407866,0.0007166347393934654,0.05148674658575107
20300.0,1.0,2.1719084763800854e-05,2.7287497473532194,0.01641721628942655,2.6519635317571133,0.0023857602905276777,0.057983239016151794,10595.155958200807,483628556457.56683,1.10795532667758,1.170991376792882,0.42251025771438033,1147.6837741303489,1714.8948688426754,0.002392273318538044,0.00060119974983715,0.05559096569761375
20500.0,1.0,2.1652357887455377e-05,2.781470840750637,0.01638713500327792,2.6999037153758985,0.0023448490743936327,0.06283514129706731,10662.693357556413,477174000336.6974,1.1078533167315088,1.1706880692943014,0.4223213103584864,1149.0473172121904,1878.7615685532394,0.002119293733616918,0.0005040735092558377,0.0607158475634504
20700.0,1.0,2.1573544564260827e-05,2.8348065452869458,0.016341690626821816,2.747414886672065,0.002313432374654194,0.0687365356134048,10723.925711568496,471224124385.9295,1.1077607910957272,1.1704251303950255,0.422156922925214,1151.0881308194935,2076.1354899120392,0.0018863841013736647,0.00042243215450890506,0.06685015151203114
20900.0,1.0,2.147593300111853e-05,2.8886375856537954,0.01627606551198703,2.7944129677479728,0.002290633910504639,0.07565791848333105,10778.288380964977,465801126875.39655,1.1076788246497196,1.1702053120292946,0.4220184798944407,1153.8525189050902,2307.682914340472,0.001688301086014746,0.0003538926651488427,0.0739696173973163
21100.0,1.0,2.135335326770636e-05,2.9432622927319905,0.016185863745805315,2.841249522357939,0.00227554866694332,0.08355135796130292,10825.829799074523,460900113478.6852,1.1076084595271676,1.170030942374729,0.4219071410011138,1157.3841243569968,2573.8645353810634,0.0015205539505376276,0.0002964484554010057,0.08203080401076529
21300.0,1.0,2.1200289388888473e-05,3.0004877866996638,0.01606722194731803,2.8898085247953893,0.0022672238811500215,0.09234481607580663,10868.629518504424,456431557548.15137,1.1075506664897974,1.1699037875125815,0.42182375980463954,1161.7235585937387,2874.814361365203,0.0013792990604709614,0.000248414105903433,0.09096551701533567
21500.0,1.0,2.1012012288934296e-05,3.057771530389127,0.01591693280632661,2.937652392027,0.002264647786231175,0.10193755776956925,10903.168134406365,452542747234.0477,1.1075063025651348,1.169824912374094,0.42176880236811054,1166.9078141939674,3210.2175020503964,0.0012612449289201738,0.0002083778934596848,0.10067631284064908
21700.0,1.0,2.078472085633862e-05,3.114901428117157,0.015732569691873078,2.9847049240588994,0.0022667468984321052,0.11219718746795233,10929.182686768732,449240397161.65814,1.1074760650849853,1.1697945537840138,0.42174227349088944,1172.9694863819864,3579.1929102426607,0.0011635672733553992,0.0001751608054202665,0.11103362019459694
21900.0,1.0,2.0515669667109355e-05,3.1716469679352133,0.01551259092040064,3.0309031903198527,0.0022723915723986987,0.1229587951225612,10946.556778297114,446525329558.7467,1.1074604478110277,1.16981201648412,0.4217436564864204,1179.9358382912383,3980.188106117395,0.0010838333344088697,0.0001477808251928503,0.12187496178815234
22100.0,1.0,2.0203273652460277e-05,3.2277647721978733,0.015256418366030044,3.0762013148711134,0.0022804103270998863,0.13402662863363002,10955.341224723752,444391677255.82025,1.1074597020705197,1.1698756050681198,0.42177187387535553,1187.8277547177877,4410.893328161853,0.0010199346624879448,0.00012542144621829,0.13300669397114206
22300.0,1.0,1.98472221611607e-05,3.2830068126421135,0.014964536260805733,3.120573833142196,0.0022896175684923676,0.14517882567061965,10955.767477771806,442826221508.49445,1.1074738071222476,1.169982602092702,0.4218252747360523,1196.6586383077351,4868.182251093944,0.000970027672886969,0.00010740363821812466,0.14420879799773267
22500.0,1.0,1.944845482756304e-05,3.337129861544052,0.014638433803323291,3.1640183237689894,0.0022988380470676598,0.15617426592467154,10948.251969282923,441807932225.9591,1.1075024533117033,1.1701292991651822,0.4219016524754273,1206.4333094717495,5348.085319184779,0.0009324812319577792,9.316047084387106e-05,0.15524178469271377
22700.0,1.0,1.9009135464377692e-05,3.389906516246136,0.01428056620451651,3.206557053709455,0.0023069415895005433,0.16676195474266392,10933.390300220875,441307769012.1256,1.1075450405278728,1.1703110828296128,0.4219982939375644,1217.146975873863,5845.799939436982,0.0009058309420542231,8.22142588879371e-05,0.16585612380060968
22900.0,1.0,1.853255092864791e-05,3.441136393472267,0.01389424598588666,3.248237447192,0.002312877467355657,0.17669182282702478,10911.941200211144,441288785451.5776,1.107600692967594,1.1705225714015903,0.4221120575398725,1228.7843379707774,6355.739482825496,0.0008887397603354834,7.415603198625722e-05,0.1758030830666893
23100.0,1.0,1.8022954418105835e-05,3.4906565786300443,0.013483489411443235,3.2891312914957367,0.002315707006158765,0.18572609071670546,10884.801257569947,441706557645.7392,1.107668289472679,1.1707577934598694,0.4222394750434941,1241.3188936531005,6871.620572535487,0.0008799648102496543,6.862746075158213e-05,0.1848461259064558
23300.0,1.0,1.7485365054283893e-05,3.5383531927692196,0.013052830647094404,3.329333109808224,0.0023146317706627265,0.19365262054323884,10852.988295561696,442509284790.23755,1.1077465697348774,1.171010493958784,0.4223765329598124,1254.7124977675912,7386.585835775501,0.0008807551054219291,6.552772048933808e-05,0.1927718654378169
